DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,"Alkalinity, total",as CaCO3,Total,119,mg/L,,,2,mg/L,Method Detection Level,,PH/EC/ALK-ED,"APHA 4500-H, 2510, 2320",APHA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Aluminum,,Dissolved,0.0531,mg/L,,,0.003,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Aluminum,,Total,0.0034,mg/L,,,0.001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Ammonia,as N,Total,,,,Below Detection/Quantification Limit,0.05,mg/l,Method Detection Level,,NH3-CFA-ED,APHA 4500 NH3-NITROGEN (AMMONIA),APHA,,2015-10-21,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Ammonia,as N,Total,,,,Below Detection/Quantification Limit,0.05,mg/L,Method Detection Level,,NH3-CFA-ED,APHA 4500 NH3-NITROGEN (AMMONIA),APHA,,2015-10-21,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Anion/cation ratio,,Dissolved,100,%,,,,%,Method Detection Level,,IONBALANCE-ED,APHA 1030E,APHA,,2015-10-21,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Antimony,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Antimony,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Antimony,,Total,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Antimony,,Total,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Arsenic,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Arsenic,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Arsenic,,Total,0.00016,mg/L,,,0.0001,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Barium,,Dissolved,0.0585,mg/L,,,0.00005,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Barium,,Total,0.0566,mg/L,,,0.00005,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Beryllium,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Beryllium,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Beryllium,,Total,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Beryllium,,Total,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Bicarbonate,,,145,mg/L,,,5,mg/L,Method Detection Level,,PH/EC/ALK-ED,"APHA 4500-H, 2510, 2320",APHA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Boron,,Dissolved,0.012,mg/L,,,0.01,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Boron,,Total,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Boron,,Total,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Cadmium,,Dissolved,,,,Below Detection/Quantification Limit,0.000005,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Cadmium,,Dissolved,,,,Below Detection/Quantification Limit,0.000005,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Cadmium,,Total,0.0000067,mg/L,,,0.000005,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Calcium,,Dissolved,41.7,mg/L,,,0.5,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Calcium,,Total,39.5,mg/L,,,0.05,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Carbonate,,Total,,,,Below Detection/Quantification Limit,5,mg/L,Method Detection Level,,PH/EC/ALK-ED,"APHA 4500-H, 2510, 2320",APHA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Carbonate,,Total,,,,Below Detection/Quantification Limit,5,mg/l,Method Detection Level,,PH/EC/ALK-ED,"APHA 4500-H, 2510, 2320",APHA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Chloride,,Total,1.62,mg/L,,,0.5,mg/L,Method Detection Level,,CL-IC-N-ED,EPA 300.1 (mod),USEPA,,2015-10-10,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Chromium,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Chromium,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Chromium,,Total,0.00014,mg/L,,,0.0001,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Cobalt,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Cobalt,,Dissolved,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Cobalt,,Total,,,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Cobalt,,Total,,,,Below Detection/Quantification Limit,0.0001,mg/l,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Conductivity,,,338,uS/cm,,,0.2,uS/cm,Method Detection Level,,PH/EC/ALK-ED,"APHA 4500-H, 2510, 2320",APHA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Copper,,Dissolved,,,,Below Detection/Quantification Limit,0.0002,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Copper,,Dissolved,,,,Below Detection/Quantification Limit,0.0002,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Copper,,Total,0.00057,mg/L,,,0.0005,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Fluoride,,Total,0.092,mg/L,,,0.02,mg/L,Method Detection Level,,F-IC-N-ED,EPA 300.1 (mod),USEPA,,2015-10-10,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,"Hardness, carbonate",as CaCO3,,148,mg/L,,,,mg/L,Method Detection Level,,ETL-HARDNESS-TOT-ED,APHA 2340 B-Calculation,APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,"Hardness, carbonate",as CaCO3,,160,mg/L,,,1.3,mg/L,Method Detection Level,,ETL-HARDNESS-DIS-ED,APHA 2340 B-Calculation,APHA,,2015-10-21,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,"Hardness, carbonate",as CaCO3,,160,mg/L,,,,mg/L,Method Detection Level,,IONBALANCE-ED,APHA 1030E,APHA,,2015-10-21,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Hydroxide,,Total,,,,Below Detection/Quantification Limit,5,mg/l,Method Detection Level,,PH/EC/ALK-ED,"APHA 4500-H, 2510, 2320",APHA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Hydroxide,,Total,,,,Below Detection/Quantification Limit,5,mg/L,Method Detection Level,,PH/EC/ALK-ED,"APHA 4500-H, 2510, 2320",APHA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Inorganic nitrogen (nitrate and nitrite),as N,Unfiltered,,,,Below Detection/Quantification Limit,0.022,mg/L,Method Detection Level,,NO2+NO3-CALC-ED,,,,2015-10-14,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Inorganic nitrogen (nitrate and nitrite),as N,Unfiltered,,,,Below Detection/Quantification Limit,0.022,mg/l,Method Detection Level,,NO2+NO3-CALC-ED,,,,2015-10-14,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Iron,,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Iron,,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Iron,,Total,0.091,mg/L,,,0.01,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Lead,,Dissolved,,,,Below Detection/Quantification Limit,0.00005,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Lead,,Dissolved,,,,Below Detection/Quantification Limit,0.00005,mg/l,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Lead,,Total,0.000068,mg/L,,,0.00005,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Lithium,,Dissolved,0.0038,mg/L,,,0.001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Lithium,,Total,0.0038,mg/L,,,0.001,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Magnesium,,Dissolved,13.5,mg/L,,,0.1,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Magnesium,,Total,11.9,mg/L,,,0.005,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Manganese,,Dissolved,0.00019,mg/L,,,0.0001,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Manganese,,Total,0.00544,mg/L,,,0.0001,mg/L,Method Detection Level,,MET-T-CCMS-ED,EPA 200.2/6020A (mod),USEPA,,2015-10-19,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Mercury,,Dissolved,,,,Below Detection/Quantification Limit,0.000005,mg/l,Method Detection Level,,HG-D-CVAA-ED,APHA 3030B/EPA 1631E (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Mercury,,Dissolved,,,,Below Detection/Quantification Limit,0.000005,mg/L,Method Detection Level,,HG-D-CVAA-ED,APHA 3030B/EPA 1631E (mod),APHA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.000005,mg/L,Method Detection Level,,HG-T-CVAA-ED,EPA 1631E (mod),USEPA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.000005,mg/l,Method Detection Level,,HG-T-CVAA-ED,EPA 1631E (mod),USEPA,,2015-10-20,,,ALS,L1684421-19
Upper Athabasca Community Based Monitoring (UATHCBM),UATH09,Klondike Ferry,54.42876,-114.47855,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-10-07,15:00:00,,,,,Water Bottle,Molybdenum,,Dissolved,0.000744,mg/L,,,0.00005,mg/L,Method Detection Level,,MET-D-CCMS-ED,APHA 3030B/6020A (mod),APHA,,2015-10-20,,,ALS,L1684421-19
