DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrate,as N,Unspecified,0.22,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrite,as N,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrite,as N,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrogen,,Dissolved,0.51,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrogen,,Total,0.52,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Organic carbon,,Dissolved,9.8,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Organic carbon,,Total,10.2,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,pH,,,7.88,None,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Phosphorus,,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Phosphorus,,Dissolved,,,,Below Detection/Quantification Limit,0.01,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Phosphorus,,Dissolved,,,,Below Detection/Quantification Limit,0.01,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Phosphorus,,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Phosphorus,,Total,0.01,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Potassium,,,1.2,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Rubidium,,Total,1.3,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Selenium,,Total,,,,Below Detection/Quantification Limit,0.5,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Selenium,,Total,,,,Below Detection/Quantification Limit,0.5,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Sodium,,Unspecified,8.6,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Specific conductance,,,530,uS/cm,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Strontium,,Total,153,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Sulfate,,Unspecified,52,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Titanium,,Total,0.6,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Total dissolved solids,,,304,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Total hardness,as CaCO3,,257,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Total hardness,as CaCO3,,257,mg/L,,,,uS/cm,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Total suspended solids,,,6,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Turbidity,,,6.63,NTU,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Uranium,,Total,1.2,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Vanadium,,Total,0.4,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Zinc,,Total,,,,Below Detection/Quantification Limit,5,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,3-0 EMC,East Cameron River,60.4455,-117.456,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Zinc,,Total,,,,Below Detection/Quantification Limit,5,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,"Alkalinity, total",,,135,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Aluminum,,Total,2340,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Ammonia,as N,"Filtered, lab",,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Ammonia,as N,"Filtered, lab",,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Antimony,,Total,0.3,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Arsenic,,Total,2.7,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Barium,,Total,96.2,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Beryllium,,Total,0.2,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Cadmium,,Total,0.1,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Calcium,,Unspecified,46.2,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Cesium,,Total,0.7,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Chloride,,Unspecified,1.5,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Chromium,,Total,4.3,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Cobalt,,Total,2.6,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Copper,,Total,6.5,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Fluoride,,Unspecified,,,,Below Detection/Quantification Limit,0.1,mg/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Fluoride,,Unspecified,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Fluoride,,Unspecified,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Fluoride,,Unspecified,,,,Below Detection/Quantification Limit,0.1,mg/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Iron,,Total,5540,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Lead,,Total,2.9,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Lithium,,Total,11.6,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Magnesium,,Unspecified,9.9,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Manganese,,Total,27.5,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.01,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Mercury,,Total,,,,Below Detection/Quantification Limit,0.01,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Molybdenum,,Total,0.9,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nickel,,Total,7.2,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrate,as N,Unspecified,0.17,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrite,as N,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrite,as N,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrite,as N,Unspecified,,,,Below Detection/Quantification Limit,0.01,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrite,as N,Unspecified,,,,Below Detection/Quantification Limit,0.01,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrogen,,Dissolved,0.55,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Nitrogen,,Total,0.94,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Organic carbon,,Dissolved,14,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Organic carbon,,Total,14.6,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,pH,,,8.04,None,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Phosphorus,,Dissolved,0.01,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Phosphorus,,Total,0.16,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Potassium,,,1.1,mg/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Rubidium,,Total,7.7,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Selenium,,Total,0.6,ug/L,,,,,,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
K'agee Tu First Nation (KTFN) Community Based Monitoring of Kakisa River watershed,4-0 MKM,Middle Kakisa River Mouth,60.8507,-117.6618,UNKWN,,,,,River/Stream,Sample-Routine,Surface Water,2011-12-15,,,,,,Water Bottle,Sodium,,Unspecified,5.8,mg/L,,,,,,,,,,,,,,Taiga,
