DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Manganese,,Unspecified,3.1,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Manganese,,Unspecified,2.8,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Manganese,,Unspecified,1,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Molybdenum,,Unspecified,0.4,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Molybdenum,,Unspecified,0.4,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Molybdenum,,Unspecified,0.3,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Molybdenum,,Unspecified,0.3,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Nickel,,Unspecified,0.6,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Nickel,,Unspecified,0.7,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Nickel,,Unspecified,0.6,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Nickel,,Unspecified,0.7,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Organic carbon,,Dissolved,4.5,mg/L,,,0.5,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Organic carbon,,Dissolved,4.7,mg/L,,,0.5,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Orthophosphate,as P,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Orthophosphate,as P,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Orthophosphate,as P,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Orthophosphate,as P,Unspecified,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,pH,,,7.8,None,,,,,,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,pH,,,7.8,None,,,,,,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Potassium,,Unspecified,0.98,mg/L,,,0.02,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Potassium,,Unspecified,980,ug/L,,,10,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Potassium,,Unspecified,1020,ug/L,,,10,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Potassium,,Unspecified,980,ug/L,,,10,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Potassium,,Unspecified,0.98,mg/L,,,0.02,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Potassium,,Unspecified,1020,ug/L,,,10,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Rubidium,,Unspecified,1.3,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Rubidium,,Unspecified,1.5,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Rubidium,,Unspecified,1.5,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Rubidium,,Unspecified,1.4,ug/L,,,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Selenium,,Unspecified,,,,Below Detection/Quantification Limit,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Silica,as SiO2,Unspecified,1.5,mg/L,,,0.1,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Silica,as SiO2,Unspecified,1.5,mg/L,,,0.1,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Silver,,Unspecified,,,,Below Detection/Quantification Limit,0.005,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Sodium,,Unspecified,4280,ug/L,,,20,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Sodium,,Unspecified,4390,ug/L,,,20,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Sodium,,Unspecified,4.28,mg/L,,,0.05,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Sodium,,Unspecified,4320,ug/L,,,20,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Sodium,,Unspecified,4390,ug/L,,,20,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Sodium,,Unspecified,4.32,mg/L,,,0.05,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Strontium,,Unspecified,76,ug/L,,,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Strontium,,Unspecified,73.6,ug/L,,,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Strontium,,Unspecified,75.6,ug/L,,,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-23
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Strontium,,Unspecified,74.6,ug/L,,,0.5,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Sulfate,,Unspecified,13,mg/L,,,1,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Sample-Other,Surface Water,2014-09-07,,,,-0.2,m,,Sulfate,,Unspecified,13,mg/L,,,1,mg/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-05
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Tellurium,,Unspecified,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-06
"CIMP 161_Cumulative Impacts Monitoring of Aquatic Ecosystem Health of Yellowknife Bay, Great Slave Lake, NWT",W8,"YK Bay, Ndilo shore, W8",62.67194444,-114.5633333,WGS84,,,,,Lake/Pond,Quality Control Sample-Field Replicate,Surface Water,2014-09-07,,,,-0.2,m,,Tellurium,,Unspecified,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,"RPC Laboratories, Fredericton, NB",177830-24
