DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Equipping communities in data-deficient areas,2793,Sakinaw Lake:Sakinaw Lake near Lee Rd,49.655016,-124.0583467,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-02,15:05:00,,,,,Test strip,Total hardness,,,0,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Test strip,"Alkalinity, total",,,40,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Test strip,Chlorine,,,0,ppm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Probe/Sensor,Conductivity,,,131,uS/cm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Secchi Disk,Depth of water column,,,0.92,m,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,4.5,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,,pH,,,6.8,None,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Probe/Sensor,"Temperature, air",,,24,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Probe/Sensor,"Temperature, water",,,21.5,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2778,"Copper Lake, Tangier:Copper Lake",44.8034724,-62.6980698,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-03,13:40:00,,,,,Test strip,Total hardness,,,0,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,Test strip,"Alkalinity, total",,,0,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,Test strip,Chlorine,,,0,ppm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,Probe/Sensor,Conductivity,,,22,uS/cm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,8,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,,pH,,,6.4,None,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,Probe/Sensor,"Temperature, air",,,15,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,Probe/Sensor,"Temperature, water",,,13.3,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2985,Peter Lake:Naskapi Nation of Kawawachikamach,54.8667428,-66.7581176,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,14:30:00,,,,,Test strip,Total hardness,,,0,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Test strip,"Alkalinity, total",,,40,mg/L,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Test strip,Chlorine,,,0,ppm,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Probe/Sensor,Conductivity,,,7800,uS/cm,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Secchi Disk,Depth of water column,,,0.3,m,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,5,mg/L,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,,pH,,,7.2,None,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Probe/Sensor,"Temperature, air",,,24,deg C,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Probe/Sensor,"Temperature, water",,,22.1,deg C,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2931,"Oyster Pond:Oyster Pond picnic area, first bridge",44.7799312,-63.0072022,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-04,18:15:00,,,,,Test strip,Total hardness,,,400,mg/L,Actual,,,,,,I have assumed that this pond is brackish due to the high conductivity.  The high reading for hardness also due to the presence of salt water within the pond.,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,Test strip,"Alkalinity, total",,,100,mg/L,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,Probe/Sensor,Conductivity,,,214,uS/cm,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,Secchi Disk,"Depth, Secchi disk depth",,,0.35,m,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,Probe/Sensor,Dissolved oxygen (DO),,,6,mg/L,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,,pH,,,8.4,None,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,Probe/Sensor,"Temperature, air",,,16,deg C,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,Probe/Sensor,"Temperature, water",,,16.5,deg C,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2794,Milk River:Milk River town,49.1439034,-112.0819752,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,08:14:01,,,,,Test strip,Total hardness,,,240,mg/L,Actual,,,,,,Overcast w/ light showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Test strip,"Alkalinity, total",,,120,mg/L,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Test strip,Chlorine,,,0,ppm,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Probe/Sensor,Conductivity,,,216,uS/cm,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Secchi Disk,"Depth, Secchi disk depth",,,0.4,m,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,7,mg/L,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,,pH,,,7.8,None,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Probe/Sensor,"Temperature, air",,,21,deg C,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Probe/Sensor,"Temperature, water",,,16.9,deg C,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2803,Milk River:Milk River nr. Gold Spring Park,49.0965059,-111.989007,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,09:25:00,,,,,Test strip,Total hardness,,,50,mg/L,Actual,,,,,,Overcast scattered showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,Test strip,"Alkalinity, total",,,240,mg/L,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,Probe/Sensor,Conductivity,,,293,uS/cm,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,Secchi Disk,Depth of water column,,,0.76,m,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,8,mg/L,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,,pH,,,8.4,None,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,Probe/Sensor,"Temperature, air",,,19,deg C,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,Probe/Sensor,"Temperature, water",,,19,deg C,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2802,Gold Springs Park:Gold Springs,49.0964638,-111.9948435,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,09:45:00,,,,,Test strip,Total hardness,,,200,mg/L,Actual,,,,,,Showers,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Test strip,"Alkalinity, total",,,20,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Test strip,"Alkalinity, total",,,20,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Test strip,Chlorine,,,0.2,ppm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Test strip,Chlorine,,,0.2,ppm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,Conductivity,,,40,uS/cm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,Conductivity,,,40,uS/cm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Secchi Disk,Depth of water column,,,1.68,m,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,8.5,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,8.5,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,,pH,,,7,None,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,,pH,,,7,None,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,"Temperature, air",,,28,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,"Temperature, air",,,28,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,"Temperature, water",,,24.8,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Probe/Sensor,"Temperature, water",,,24.8,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:Drewry Lake - West shore - Jones Rd,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Test strip,Total hardness,,,50,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2814,Drewry Lake:,49.8181146,-94.2392922,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,14:20:00,,,,,Test strip,Total hardness,,,50,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Test strip,"Alkalinity, total",,,180,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Test strip,Chlorine,,,5,ppm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Probe/Sensor,Conductivity,,,286,uS/cm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Secchi Disk,Depth of water column,,,0.25,m,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,10,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,,pH,,,8.4,None,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Probe/Sensor,"Temperature, air",,,27,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Probe/Sensor,"Temperature, water",,,20.9,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2860,Okanagan Lake:Trepanier creek outlet,49.7813657,-119.7132396,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,15:52:00,,,,,Test strip,Total hardness,,,400,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Test strip,"Alkalinity, total",,,180,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Test strip,Chlorine,,,5,ppm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Probe/Sensor,Conductivity,,,300,uS/cm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Secchi Disk,Depth of water column,,,0.3,m,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Probe/Sensor,Dissolved oxygen (DO),,,10,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,,pH,,,8.4,None,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Probe/Sensor,"Temperature, air",,,24,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Probe/Sensor,"Temperature, water",,,13.2,deg C,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2859,Deep Creek aka Peachland Creek:Hardy park,49.7411777,-119.7623063,UNKWN,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,16:00:00,,,,,Test strip,Total hardness,,,400,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2929,Lake of the Woods:Harbor Front,49.7690001,-94.4921999,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,17:41:00,,,,,Test strip,"Alkalinity, total",,,40,mg/L,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2929,Lake of the Woods:Harbor Front,49.7690001,-94.4921999,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,17:41:00,,,,,Test strip,Chlorine,,,0.25,ppm,Actual,,,,,,,,,,,,,,
Equipping communities in data-deficient areas,2929,Lake of the Woods:Harbor Front,49.7690001,-94.4921999,UNKWN,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2019-07-07,17:41:00,,,,,Probe/Sensor,Conductivity,,,110,uS/cm,Actual,,,,,,,,,,,,,,
