DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Nitrate,as N,Filtered,0.01,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Nitrite,as N,Filtered,0.01,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Organic carbon,,Dissolved,8.7,mg/L,Actual,,,,,,,5310B,APHA,INFRARED SPECTROSCOPY,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Organic carbon,,Total,8.8,mg/L,Actual,,,,,,,5310B,APHA,INFRARED SPECTROSCOPY,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Orthophosphate,as P,Filtered,0.002,mg/L,Actual,,,,,,,4500-P F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,pH,,,7.85,None,Actual,,,,,,,4500-H+A/4500-H+B,APHA,AUTOMATED PH METER,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Potassium,,,1.14,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Silica, reactive",,,4.13,mg/L,Actual,,,,,,,4500-SI F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Sodium,,Dissolved,11.2,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Sulfate,,Dissolved,124,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total dissolved solids,,,224,mg/L,Actual,,,,,,,2540C/2540D,APHA,GRAVIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total hardness,,,162,mg/L,Actual,,,,,,,,,Unspecified,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Nitrogen, mixed forms",as N,Filtered,0.26,mg/L,Actual,,,,,,,ASTMD5176-91/ISO11905,PROPRIETARY,CHEMILUMINESCENCE,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,0.28,mg/L,Actual,,,,,,,ASTMD5176-91/ISO11905,PROPRIETARY,CHEMILUMINESCENCE,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Phosphorus, mixed forms",as P,Filtered,0.004,mg/L,Actual,,,,,,,4500-P F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.011,mg/L,Actual,,,,,,,4500-P F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total suspended solids,,,3,mg/L,Actual,,,,,,,2540C/2540D,APHA,GRAVIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,True color,,,25,TCU,Actual,,,,,,,2120C,APHA,SPECTROPHOMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-200,CIMP 211,67.27017,-135.40164,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Turbidity,,,1.71,NTU,Actual,,,,,,,2130B,APHA,NEPHELOMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Alkalinity, total",as CaCO3,,228,mg/L,Actual,,,,,,,2320A/2320B,APHA,AUTOMATED TITRIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Ammonia,as N,Filtered,0.408,mg/L,Actual,,,,,,,4500-NH3,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Apparent color,,,88,CU,Actual,,,,,,,2120C,APHA,SPECTROPHOMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Calcium,,Dissolved,180,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Chemical oxygen demand,,,25,mg/L,Actual,,,,,,,5220D,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Chloride,,Dissolved,4.2,mg/L,Actual,,,,,,,4500-CL,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Conductivity,,,1530,uS/cm,Actual,,,,,,,2510B,APHA,AUTOMATED CONDUCTIVITY METER,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Fluoride,,Dissolved,0.6,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Inorganic nitrogen (nitrate and nitrite),as N,Filtered,0.06,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Magnesium,,Dissolved,51.9,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Nitrate,as N,Filtered,0.06,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Nitrite,as N,Filtered,0.06,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Organic carbon,,Dissolved,13.1,mg/L,Actual,,,,,,,5310B,APHA,INFRARED SPECTROSCOPY,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Organic carbon,,Total,13.5,mg/L,Actual,,,,,,,5310B,APHA,INFRARED SPECTROSCOPY,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Orthophosphate,as P,Filtered,0.002,mg/L,Actual,,,,,,,4500-P F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,pH,,,8.12,None,Actual,,,,,,,4500-H+A/4500-H+B,APHA,AUTOMATED PH METER,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Potassium,,,3.32,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Silica, reactive",,,4.61,mg/L,Actual,,,,,,,4500-SI F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Sodium,,Dissolved,116,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Sulfate,,Dissolved,701,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total dissolved solids,,,1130,mg/L,Actual,,,,,,,2540C/2540D,APHA,GRAVIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total hardness,,,663,mg/L,Actual,,,,,,,,,Unspecified,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Nitrogen, mixed forms",as N,Filtered,0.99,mg/L,Actual,,,,,,,ASTMD5176-91/ISO11905,PROPRIETARY,CHEMILUMINESCENCE,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,1.04,mg/L,Actual,,,,,,,ASTMD5176-91/ISO11905,PROPRIETARY,CHEMILUMINESCENCE,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Phosphorus, mixed forms",as P,Filtered,0.003,mg/L,Actual,,,,,,,4500-P F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.03,mg/L,Actual,,,,,,,4500-P F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total suspended solids,,,16,mg/L,Actual,,,,,,,2540C/2540D,APHA,GRAVIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,True color,,,18,TCU,Actual,,,,,,,2120C,APHA,SPECTROPHOMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-58,CIMP 211,67.391776,-135.348628,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Turbidity,,,15.4,NTU,Actual,,,,,,,2130B,APHA,NEPHELOMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Alkalinity, total",as CaCO3,,72.2,mg/L,Actual,,,,,,,2320A/2320B,APHA,AUTOMATED TITRIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Ammonia,as N,Filtered,0.005,mg/L,Actual,,,,,,,4500-NH3,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Apparent color,,,31,CU,Actual,,,,,,,2120C,APHA,SPECTROPHOMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Calcium,,Dissolved,44.9,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Chemical oxygen demand,,,14,mg/L,Actual,,,,,,,5220D,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Chloride,,Dissolved,0.7,mg/L,Actual,,,,,,,4500-CL,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Conductivity,,,375,uS/cm,Actual,,,,,,,2510B,APHA,AUTOMATED CONDUCTIVITY METER,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Fluoride,,Dissolved,0.1,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Inorganic nitrogen (nitrate and nitrite),as N,Filtered,0.01,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Magnesium,,Dissolved,15.2,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Nitrate,as N,Filtered,0.01,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Nitrite,as N,Filtered,0.01,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Organic carbon,,Dissolved,8.3,mg/L,Actual,,,,,,,5310B,APHA,INFRARED SPECTROSCOPY,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Organic carbon,,Total,8.5,mg/L,Actual,,,,,,,5310B,APHA,INFRARED SPECTROSCOPY,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Orthophosphate,as P,Filtered,0.002,mg/L,Actual,,,,,,,4500-P F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,pH,,,7.94,None,Actual,,,,,,,4500-H+A/4500-H+B,APHA,AUTOMATED PH METER,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Potassium,,,1.15,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Silica, reactive",,,3.91,mg/L,Actual,,,,,,,4500-SI F,APHA,COLORIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Sodium,,Dissolved,11.4,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Sulfate,,Dissolved,122,mg/L,Actual,,,,,,,4110B,APHA,ION CHROMATOGRAPHY (IC),,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total dissolved solids,,,246,mg/L,Actual,,,,,,,2540C/2540D,APHA,GRAVIMETRIC,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,Total hardness,,,175,mg/L,Actual,,,,,,,,,Unspecified,,,,Taiga Environmental Laboratory,
"CIMP 211 Impacts of Permafrost Thaw Slump Extent, Severity, and Persistence on Stream Biotic Health",STN-76-B,CIMP 211,67.27239,-135.3690556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,,,,,,,"Total Nitrogen, mixed forms",as N,Filtered,0.23,mg/L,Actual,,,,,,,ASTMD5176-91/ISO11905,PROPRIETARY,CHEMILUMINESCENCE,,,,Taiga Environmental Laboratory,
