DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS3,Trout River,61.144481,-119.846419,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Sulfur,,"Filtered, field",2.5,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS3,Trout River,61.144481,-119.846419,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,,Surface area,,,9074.8467,km2,Calculated,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS3,Trout River,61.144481,-119.846419,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,"Temperature, water",,,17.3,deg C,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS3,Trout River,61.144481,-119.846419,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.82,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS3,Trout River,61.144481,-119.846419,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,UV 254,,,0.41,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS3,Trout River,61.144481,-119.846419,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Zinc,,"Filtered, field",0.02,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",15.14,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Calcium,,"Filtered, field",33.65,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Chloride,,"Filtered, field",1.21,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,Conductivity,,,244,uS/cm,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Iron,,"Filtered, field",0.1,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Magnesium,,"Filtered, field",10.18,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Mercury,,"Filtered, lab",1.08,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Mercury,,Total,1.11,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Methylmercury(1+),,"Filtered, lab",0.18,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Methylmercury(1+),,Total,0.19,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Nitrate,as N,"Filtered, field",,,Actual,Not Detected,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",,,Actual,Not Detected,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Organic carbon,,"Filtered, field",19.5,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",5.22,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,pH,,,7.4,None,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Potassium,,"Filtered, field",0.69,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Sodium,,"Filtered, field",5.28,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,"Specific UV Absorbance at 254 nm, corrected for Fe",,,3.44,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Sulfate,,"Filtered, field",11.35,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Sulfur,,"Filtered, field",10.36,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,,Surface area,,,330.1002,km2,Calculated,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,"Temperature, water",,,17.3,deg C,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.83,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,UV 254,,,0.67,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS4,Notawohka Creek,61.161317,-119.936439,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Zinc,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",16.28,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Calcium,,"Filtered, field",11.34,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Chloride,,"Filtered, field",0.69,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,Conductivity,,,63,uS/cm,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Iron,,"Filtered, field",0.07,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Magnesium,,"Filtered, field",2.07,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Mercury,,"Filtered, lab",1.34,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Mercury,,Total,1.42,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Methylmercury(1+),,"Filtered, lab",0.03,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Methylmercury(1+),,Total,0.03,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Nitrate,as N,"Filtered, field",,,Actual,Not Detected,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",,,Actual,Not Detected,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Organic carbon,,"Filtered, field",17.56,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",6.87,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,pH,,,6.78,None,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Potassium,,"Filtered, field",0.06,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Sodium,,"Filtered, field",1.23,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,"Specific UV Absorbance at 254 nm, corrected for Fe",,,3.3,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Sulfate,,"Filtered, field",0.01,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.54,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,,Surface area,,,74.9106,km2,Calculated,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,"Temperature, water",,,9.3,deg C,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.59,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,UV 254,,,0.58,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS5,Mackenzie Highway Stream SS5,61.224286,-120.380875,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Zinc,,"Filtered, field",0.05,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",10.48,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Calcium,,"Filtered, field",39.57,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Chloride,,"Filtered, field",1.33,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-07-07,,,,,,Probe/Sensor,Conductivity,,,247,uS/cm,Actual,,,,,,,,,,,,,,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Iron,,"Filtered, field",0.14,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Magnesium,,"Filtered, field",8.17,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Mercury,,"Filtered, lab",1.35,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Mercury,,Total,1.36,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Methylmercury(1+),,"Filtered, lab",0.24,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Methylmercury(1+),,Total,0.24,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Nitrate,as N,"Filtered, field",,,Actual,Not Detected,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",,,Actual,Not Detected,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Organic carbon,,"Filtered, field",20.3,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
CIMP 199: Water quality of peatland ponds and streams on a latitudinal transect,SS6,Mackenzie Highway Stream SS6,61.292447,-120.624211,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-07-07,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",5.54,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
